 date      axp       cat      sbux
20070309 0.001408 0.001555 -0.012704
20070312 -0.003339 0.00264 -0.007918
20070313 -0.034562 -0.019049 -0.023612
20070314 0.017534 0.004736 -0.001362
20070315 0.00718 -0.002828 0.009209
20070316 -0.00998 -0.004727 0.033457
20070319 0.008821 0.015991 0.015043
20070320 0.003926 0.010753 0.010954
20070321 0.021863 0.020814 0.028362
20070322 -0.00087 0.004984 -0.019523
20070323 -0.000174 0.00511 -0.006953
20070326 -0.004005 -0.000598 0.016868
20070327 -0.013462 0.000598 -0.007199
20070328 -0.010101 -0.009569 -0.013871
20070329 0.010741 -0.000755 0.001598
20070330 -0.001063 0.012691 0.000958
20070402 -0.009574 -0.004177 -0.003508
20070403 0.003759 0.007341 0.00768
20070404 0.006974 0.003569 -0.004763
20070405 -0.006216 0.002223 0.001914
20070409 0.007148 -0.004288 -0.00828
20070410 0.000887 -0.005791 0.000642
20070411 -0.006382 -0.008962 -0.0138
20070412 0.008207 0.004371 -0.001952
20070413 0.015042 0.002251 0.002934
20070416 0.020921 0.001647 0.009428
20070417 -0.005464 0.01136 -0.000322
20070418 0.003434 0.025273 -0.001933
20070419 0.008727 -0.006487 -0.006456
20070420 0.034775 0.046634 0.02859
20070423 0.002459 0.000418 -0.002843
20070424 -0.003925 0.013361 -0.007285
20070425 0.023149 0.005769 0.015954
20070426 -0.002888 -0.003141 -0.000628
20070427 0 0.010411 -0.010057
20070430 -0.023656 -0.015456 -0.015238
20070501 0.010714 0.008538 -0.000322
20070502 0.023157 0.002185 0.007739
20070503 0.011476 -0.000545 0.01184
20070504 -0.001103 -0.003544 -0.029096
20070507 -0.001893 -0.005882 -0.011401
20070508 0 0.010458 -0.005601
20070509 0.000158 0.017976 -0.004639
20070510 -0.008375 -0.012575 -0.016644
20070511 0.003506 0.014497 0.00237
20070514 -0.008734 0.018964 -0.023978
20070515 0.009612 -0.003801 -0.017647
20070516 0.015233 -0.000789 -0.006692
20070517 -0.006565 -0.014615 0.009574
20070518 0.006293 -0.000935 0.01686
20070521 0.004847 0.00107 0.011399
20070522 0 0.008818 -0.009221
20070523 -0.004357 0.006886 -0.004137
20070524 0.000469 -0.007892 -0.020076
20070525 -0.006092 0.003712 0.010597
20070529 0.011158 0.000528 -0.001398
20070530 0.010258 0.03604 0.00455
20070531 -0.000308 0.001274 0.003833
20070601 0.001385 -0.005599 0.011107
20070604 -0.000768 0.00192 -0.010299
20070605 -0.003537 0.004598 -0.008325
20070606 -0.016206 0.000381 -0.01539
20070607 -0.015689 -0.017412 -0.025222
20070608 0.004782 0.015651 0.008382
20070611 0.000317 0.002929 -0.004698
20070612 -0.014906 -0.008508 0.007262
20070613 0.016581 0.023694 0.001081
20070614 -0.000158 0.010009 -0.005762
20070615 0.009978 0.004707 0.005795
20070618 -0.009879 0.009123 -0.003961
20070619 0.000158 0.007819 -0.002531
20070620 -0.017419 -0.013456 -0.009786
20070621 0.009831 0.001106 -0.038799
20070622 -0.013884 -0.006996 -0.027418
20070625 0.000162 -0.002472 0.004698
20070626 -0.007605 -0.00508 0.004287
20070627 0.003261 -0.009715 0.01397
20070628 -0.005038 -0.005282 0.012247
20070629 -0.000653 -0.009989 -0.00794
20070702 0.009971 0.027458 -0.007241
20070703 0.012623 -0.030578 0.0119
20070705 -0.016661 -0.006411 -0.000759
20070706 0.002118 0.017034 0.007973
20070709 0.015119 0.012943 -0.00791
20070710 -0.034273 0.017412 -0.008732
20070711 -0.000332 0.011697 -0.004596
20070712 0.050597 0.023366 -0.001154
20070713 -0.007895 0.012368 0.004237
20070716 -0.01512 0.009045 0.000384
20070717 0.046218 0.006636 -0.00819
20070718 0.004788 0.001388 0.024495
20070719 0.007686 0.008698 0.04566
20070720 -0.015866 -0.043458 -0.000361
20070723 0.002325 -0.014423 0.016967
20070724 -0.053975 -0.004146 0.004132
20070725 0.009155 -0.014205 -0.011539
20070726 -0.023813 -0.027453 -0.018956
20070727 -0.028377 -0.028995 -0.018359
20070730 0.027156 0.013418 0.001991
20070731 -0.026605 0.022845 -0.011119
20070801 0.01862 0.016878 0.01949
20070802 0.021466 0.006739 -0.010294
20070803 -0.056148 -0.021197 -0.02266
20070806 0.04766 0.025836 0.022045
20070807 0.003321 -0.006914 0.00855
20070808 0.041867 0.005719 0.022128
20070809 -0.03669 -0.029913 0.011905
20070810 0.002143 -0.01185 -0.000356
20070813 -0.021882 0.004513 -0.008203
20070814 -0.036165 -0.014506 -0.023732
20070815 -0.009773 -0.023707 -0.021363
20070816 0.025203 -0.026017 0.001505
20070817 0.012378 -0.004932 0.003382
20070820 -0.003566 0.019411 0.007865
20070821 0.007839 0.003106 0.016351
20070822 0.01674 0.013732 0.006947
20070823 -0.001663 -0.001726 -0.000726
20070824 0.014326 0.015299 0.002544
20070827 -0.015273 -0.004193 -0.007974
20070828 -0.043529 -0.02421 -0.017903
20070829 0.013775 0.011866 0.022321
20070830 -0.007224 -0.005064 -0.004731
20070831 0.015592 0.014867 0.007313
20070904 0.036677 0.014254 0.006171
20070905 -0.02386 -0.017046 -0.010101
20070906 0.001349 0.00278 0.005102
20070907 -0.027778 -0.030495 -0.015228
20070910 0.016623 0.004085 -0.004418
20070911 0.011242 0.002034 0.010725
20070912 0.001853 -0.015158 0
20070913 0.01883 0.003023 0.005488
20070914 -0.027393 0.002329 0.005822
20070917 -0.012555 0.007244 -0.012301
20070918 0.044674 0.05116 0.019414
20070919 0.002467 0.00581 -0.001797
20070920 -0.013618 -0.006931 -0.010439
20070921 -0.013972 0.010211 -0.000728
20070924 -0.015013 -0.00563 -0.011649
20070925 0.007536 -0.01737 -0.00221
20070926 0.00306 0.003797 0.022148
20070927 0.00949 0.010566 -0.026002
20070928 -0.003357 0.012392 -0.02855
20071001 0.021223 0.014408 0.004584
20071002 -0.000165 0.001006 0.010634
20071003 -0.010063 -0.013561 -0.002256
20071004 -0.001671 0.001018 -0.000754
20071005 0.022423 0.02149 0.012066
20071008 -0.00671 0.012573 -0.006706
20071009 0.030153 0.014384 0.004239
20071010 -0.010077 -0.016362 -0.008329
20071011 0.009048 -0.021193 -0.008663
20071012 0.01249 0.010826 0.00076
20071015 -0.022616 -0.018182 -0.008732
20071016 -0.025405 -0.013825 -0.001532
20071017 -0.00249 -0.007974 0.012658
20071018 -0.023635 0.011539 0.009848
20071019 -0.026423 -0.052666 -0.021005
20071022 -0.004202 -0.000951 0.003448
20071023 0.031475 0.012517 -0.001909
20071024 0.004773 0.018409 -0.002678
20071025 0.013912 -0.014778 0.003836
20071026 0.015228 0.004955 0
20071029 -0.002637 -0.015192 0.002293
20071030 -0.00347 -0.005954 -0.00305
20071031 0.010779 0.015655 0.020268
20071101 -0.042002 -0.017424 -0.031859
20071102 0.000514 0.019779 -0.011614
20071105 -0.004279 -0.016854 -0.022327
20071106 0.006876 0.01932 -0.000401
20071107 -0.054635 -0.017619 -0.033667
20071108 0.013184 -0.015897 -0.029448
20071109 0.006952 -0.027889 -0.03547
20071112 -0.007081 -0.011504 0.025255
20071113 0.054733 0.021121 0.036733
20071114 -0.001014 -0.014633 0.010838
20071115 -0.014552 -0.004284 -0.006186
20071116 0.007383 -0.004159 -0.038589
20071119 -0.022158 -0.017857 -0.012948
20071120 -0.006449 0.001173 0.010057
20071121 -0.046667 -0.004979 -0.012554
20071123 0.023739 0.010156 0.011399
20071126 -0.03757 -0.011657 -0.038578
20071127 0.038849 0.014595 0.019387
20071128 0.032183 0.034438 0.01548
20071129 -0.009058 0.007445 0.003484
20071130 0.036738 0.00251 0.015191
20071203 -0.006443 0.002225 -0.024797
20071204 -0.025427 -0.000694 -0.020605
20071205 0.014358 0.009721 0.013876
20071206 0.02762 0.022555 0.00883
20071207 -0.043172 -0.002018 -0.010066
20071210 0.010885 0.032076 0.004863
20071211 -0.052449 -0.037347 -0.036727
20071212 -0.008798 0.001356 -0.000694
20071213 -0.004438 0.005419 -0.017367
20071214 -0.028789 -0.011183 -0.011628
20071217 -0.002104 -0.030386 -0.051765
20071218 -0.007666 -0.001546 0.022333
20071219 0.002511 -0.002956 -0.02767
20071220 -0.016952 0.009458 0.024963
20071221 0.018029 0.017061 0.025816
20071224 0.024832 -0.000413 0.007597
20071226 -0.006386 0.013618 -0.01885
20071227 -0.034027 -0.013028 -0.017291
20071228 -0.005088 0.005912 -0.016129
20071231 0.02321 -0.008201 0.01689
20080102 -0.015379 -0.026599 -0.056668
20080103 -0.012343 -0.00354 -0.03159
20080104 -0.025193 -0.026286 -0.031551
20080107 0.004477 0.002918 0.014909
20080108 -0.028566 -0.022989 0.080522
20080109 0.023566 0.001191 -0.020141
20080110 -0.00326 0.002677 0.043679
20080111 -0.100572 -0.020768 -0.025603
20080114 0.011364 0.019088 -0.012127
20080115 -0.038876 -0.027798 -0.036317
20080116 0.03437 -0.017278 0.024416
20080117 -0.035488 -0.022405 -0.012953
20080118 0.02203 0.005443 -0.020472
20080122 -0.006191 0.01608 0.000536
20080123 0.066221 0.019743 0.076058
20080124 0.019476 0.002612 0.017919
20080125 -0.035449 0.010421 -0.038631
20080128 0.043134 0.034582 0
20080129 0.008439 0.011435 0.015768
20080130 -0.009623 -0.007972 -0.037556
20080131 0.037812 0.037259 -0.016129
20080201 0.009566 0.010847 0.016393
20080204 -0.039113 -0.011288 -0.001561
20080205 -0.041125 -0.048344 -0.035435
20080206 0.00372 0.006813 -0.019449
20080207 0.012644 0.005001 0.020937
20080208 -0.031647 -0.004537 -0.014571
20080211 -0.007781 0.020732 0.014239
20080212 0.010083 0.008355 0.010259
20080213 0.039263 0.023571 0.007483
20080214 -0.02476 -0.016888 -0.035544
20080215 -0.012694 -0.006956 0.006051
20080219 -0.012414 0.006433 -0.010388
20080220 0.016835 0.012074 0.00884
20080221 -0.013687 -0.006456 -0.023549
20080222 0.008505 0.005509 0.023556
20080225 0.003329 0.015032 0.013699
20080226 0.013271 0.014533 0.03027
20080227 0.005676 0.012551 -0.001049
20080228 -0.035815 0.00229 -0.024685
20080229 -0.047726 -0.027692 -0.031879
20080303 -0.005201 0.012028 -0.00712
20080304 0.013546 -0.019945 0.002801
20080305 -0.009848 0.001533 0.013402
20080306 -0.022259 -0.01531 -0.029763
20080307 0.005812 -0.012862 -0.028409
20080310 -0.035878 -0.016037 -0.017544
20080311 0.094655 0.056607 0.055952
20080312 -0.024869 0.036359 -0.007328
20080313 -0.000936 0.005581 0.001136
20080314 -0.039579 -0.011629 -0.013613
20080317 0.017069 -0.004412 -0.007476
20080318 0.04795 0.032366 0.056779
20080319 -0.039121 -0.040848 -0.04057
20080320 0.094762 0.001221 0.001714
20080324 0.0311 0.029938 0.020536
20080325 0.002109 0.008023 0.00559
20080326 -0.045254 0.009395 -0.018344
20080327 -0.011684 -0.004266 -0.002265
20080328 -0.037475 0.000779 -0.03235
20080331 0.01321 0.015566 0.026393
20080401 0.077081 0.021586 0.057143
20080402 -0.009344 -0.01838 0.005405
20080403 0.000643 -0.018342 -0.013979
20080404 -0.012211 0.009861 0.008724
20080407 0.009542 -0.007452 -0.01027
20080408 -0.001719 0.004401 -0.018023
20080409 -0.026038 -0.01843 -0.028365
20080410 -0.000444 -0.005909 0.004579
20080411 -0.037062 -0.012019 -0.016524
20080414 -0.015441 0.009893 -0.016802
20080415 0.010066 0.005428 0.020625
20080416 0.013905 0.040421 0.020785
20080417 0.021714 -0.000886 -0.001131
20080418 0.018568 0.085125 0.035108
20080421 0.003734 -0.022866 -0.012582
20080422 -0.037856 -0.015841 -0.01939
20080423 0.009325 -0.003902 0.008475
20080424 0.018026 0.001591 -0.104202
20080425 0.057326 0.005255 -0.00813
20080428 0.002512 0.009483 -0.01261
20080429 0.002506 -0.018307 0.034483
20080430 0.000208 0.004539 0.001852
20080501 0.06893 0.00574 0.025878
20080502 -0.018118 0.005465 -0.011411
20080505 0.000397 -0.000604 -0.00729
20080506 0.01071 0.005801 0.001224
20080507 -0.044348 -0.019224 -0.025061
20080508 0.00308 0.009678 -0.00627
20080509 0.002252 -0.008008 0.000631
20080512 0.020221 0.025196 0.011349
20080513 -0.018819 0.002983 -0.005611
20080514 0.009998 -0.015701 -0.001881
20080515 0.007273 0.009063 0.009422
20080516 -0.023666 0.002395 0.060834
20080519 -0.002465 0.00693 0.001314
20080520 -0.025741 -0.005221 -0.013474
20080521 -0.038681 -0.005248 -0.009501
20080522 0.019349 -0.014149 0.02458
20080523 -0.019629 -0.008149 -0.008192
20080527 0.009901 0.004905 0.033038
20080528 0.005447 0.015131 0.018275
20080529 0.013001 -0.004929 0.028043
20080530 -0.008556 -0.001691 -0.007638
20080602 -0.023732 -0.003751 -0.014294
20080603 -0.020773 0.001093 -0.010039
20080604 0.030016 0.000485 0.020845
20080605 0.03922 0.003274 0.022075
20080606 -0.058613 -0.03312 -0.045896
20080609 -0.012094 0.010251 -0.008489
20080610 0.005441 -0.008786 0.018265
20080611 -0.039684 -0.014607 -0.015135
20080612 0.019488 0.019891 0.014229
20080613 0.028558 0.012422 0.019641
20080616 0.000448 -0.007239 0.009906
20080617 -0.042972 -0.002719 -0.012534
20080618 -0.007951 -0.012269 -0.019316
20080619 0.004951 -0.00276 0.01238
20080620 -0.034014 -0.005033 -0.042246
20080623 -0.007285 0.011634 -0.053976
20080624 0.029843 -0.042 0.016564
20080625 -0.027553 -0.000783 0.032589
20080626 -0.050073 -0.030034 -0.04851
20080627 -0.021856 -0.007135 0.0043
20080630 -0.009727 0.000949 -0.037309
20080701 0.062384 0.003658 -0.007624
20080702 -0.009995 -0.049534 0.003841
20080703 0.015649 -0.001562 -0.007653
20080707 -0.016153 0.007111 -0.039203
20080708 0.049507 -0.018359 0.026087
20080709 -0.056799 -0.015537 -0.040417
20080710 0.000769 -0.000146 -0.023777
20080711 0.004354 0.020316 -0.021573
20080714 -0.043356 -0.002005 -0.004267
20080715 -0.013063 -0.037749 -0.03
20080716 0.071583 0.052058 0.055965
20080717 0.053441 0.024387 0.003487
20080718 0.009572 -0.013086 -0.003475
20080721 -0.030576 0.033009 -0.017434
20080722 -0.071149 0.023897 0.073811
20080723 0.035536 -0.034143 0.019167
20080724 -0.074479 -0.036454 -0.057069
20080725 0.005768 0.010032 -0.008253
20080728 -0.034134 -0.018303 -0.013176
20080729 0.060786 0.026015 0.053408
20080730 0.000533 0.015213 -0.021348
20080731 -0.011188 -0.035382 0.001363
20080801 0.001886 -0.01985 -0.01838
20080804 -0.009142 -0.01042 -0.024965
20080805 0.050746 0.011123 0.032717
20080806 -0.018853 0.034174 0.028926
20080807 -0.041853 -0.022408 -0.028112
20080808 0.038736 0.02858 0.041322
20080811 0.035969 -0.00141 0.078042
20080812 -0.028593 0.014265 0.003681
20080813 -0.030486 -0.027573 -0.003668
20080814 0.035511 0.006587 0.038037
20080815 0.022775 0.000854 -0.013593
20080818 -0.027643 -0.016063 -0.010785
20080819 -0.033167 -0.007657 -0.033919
20080820 0.019058 0.001601 -0.011285
20080821 -0.011221 -0.001454 -0.005707
20080822 0.048095 0.022853 0.022959
20080825 -0.025264 -0.024335 -0.032419
20080826 0.006347 0.00175 -0.000644
20080827 0.020237 0.012813 0.005158
20080828 0.040443 0.030477 0.025016
20080829 -0.017579 -0.013253 -0.026283
20080902 0.023942 -0.023328 0.011568
20080903 0.006891 -0.019543 0.012071
20080904 -0.052799 -0.055958 -0.053358
20080905 0.016774 0.002033 0.006631
20080908 0.028426 0.00796 0.023715
20080909 -0.056268 -0.049551 -0.032175
20080910 -0.002092 0.02346 0.00133
20080911 0.015723 0.031678 0.037849
20080912 0.004902 0.010029 -0.019194
20080915 -0.089089 -0.034372 -0.016308
20080916 0.016629 0.024047 0.062997
20080917 -0.084003 -0.024409 -0.028072
20080918 0.141646 0.034363 0.028883
20080919 0.07105 0.017912 0.006862
20080922 -0.07698 -0.028425 -0.054523
20080923 0.026549 -0.016409 -0.013106
20080924 -0.020376 -0.028329 -0.011288
20080925 0.0088 0.003563 0.002686
20080926 0.044145 0.035023 0.002009
20080929 -0.175949 -0.066116 -0.052807
20080930 0.088479 -0.004842 0.0494
20081001 0.00254 -0.044463 -0.004707
20081002 -0.090549 -0.083055 -0.042568
20081003 -0.039515 -0.019341 -0.035992
20081006 -0.025915 -0.03925 -0.050512
20081007 -0.060525 -0.038008 -0.0532
20081008 -0.04 0.006761 -0.061075
20081009 -0.115044 -0.059811 -0.0451
20081010 -0.035417 -0.037277 0.006358
20081013 0.179266 0.147229 0.059567
20081014 0.032601 -0.040218 -0.037479
20081015 -0.13409 -0.11434 -0.104425
20081016 -0.031544 0.017356 0.043478
20081017 -0.013113 -0.071985 -0.010417
20081020 0.043721 0.040183 0.065072
20081021 0.083778 -0.050611 -0.055705
20081022 -0.051914 -0.05949 -0.049477
20081023 -0.019584 -0.031763 0.027027
20081024 -0.019568 -0.058258 -0.05653
20081027 -0.040333 -0.015616 -0.009298
20081028 0.103553 0.066199 0.13243
20081029 -0.010208 0.034049 0.043278
20081030 0.033717 0.034034 0.113857
20081031 0.055257 0.02221 0.040412
20081103 0.029818 0.021204 -0.045697
20081104 0.052966 0.083056 -0.007183
20081105 -0.066734 -0.043787 -0.061897
20081106 -0.104563 -0.069307 -0.0497
20081107 0.01565 0.022606 -0.048693
20081110 -0.052548 -0.027048 -0.033175
20081111 -0.065888 -0.014435 -0.020588
20081112 -0.104911 -0.048549 -0.066066
20081113 0.036409 0.123432 -0.002144
20081114 -0.038017 -0.062167 -0.075188
20081117 -0.031015 -0.034091 0.003484
20081118 0.000516 0.013725 -0.030093
20081119 -0.033024 -0.064106 -0.048926
20081120 -0.080576 -0.03041 -0.100376
20081121 0.084736 0.055725 0.09205
20081124 0.133226 0.048169 0.079183
20081125 0.008971 0.025592 -0.028402
20081126 0.043519 0.055272 0.069427
20081128 0.045291 0.042207 0.017084
20081201 -0.157443 -0.107587 -0.109742
20081202 0.057027 0.038819 0.072956
20081203 0.053468 0.043421 0.012896
20081204 -0.047097 -0.05372 -0.003472
20081205 0.045106 0.019723 0.059233
20081208 0.12213 0.10873 0.052632
20081209 -0.047054 -0.000943 -0.034375
20081210 -0.074281 0.030439 0.028047
20081211 -0.066327 -0.033661 -0.058762
20081212 0.010432 -0.002844 0.041249
20081215 -0.049164 0.003089 -0.036403
20081216 0.037229 0.037669 0.08
20081217 -0.012463 0.019406 0.011317
20081218 -0.045936 -0.055767 -0.024415
20081219 0.028042 0.012571 0.03024
20081222 -0.051981 -0.021316 -0.052632
20081223 -0.024973 -0.015558 -0.018162
20081224 0.000557 0.018964 0.016322
20081226 -0.003339 0.019327 0.001071
20081229 -0.011725 -0.008895 -0.034225
20081230 0.016949 0.031176 0.036545
20081231 0.030556 0.023133 0.010684
