Date	rtn	vwretd	ewretd	sprtrn
20010831	-0.004085	0.004098	0.005746	0.004030
20010904	0.015408	-0.001661	-0.005708	-0.000565
20010905	-0.011233	-0.003243	-0.008926	-0.001059
20010906	-0.023418	-0.020733	-0.014187	-0.022390
20010907	-0.014388	-0.017770	-0.011476	-0.018637
20010910	-0.001242	0.003510	-0.007368	0.006226
20010917	-0.032445	-0.050713	-0.042398	-0.049216
20010918	0.032783	-0.008294	-0.009884	-0.005805
20010919	-0.004149	-0.017057	-0.024000	-0.016112
20010920	-0.027083	-0.030635	-0.032695	-0.031060
20010921	-0.031049	-0.018605	-0.020146	-0.019034
20010924	0.047514	0.037776	0.033194	0.038983
20010925	-0.003692	0.007598	0.003964	0.008790
20010926	-0.033351	-0.006032	-0.009979	-0.005167
20010927	-0.014239	0.010701	-0.000605	0.011489
20010928	0.019111	0.022761	0.025098	0.021922
20011001	0.010794	-0.004433	-0.010057	-0.002296
20011002	0.011433	0.011565	0.007002	0.012306
20011003	0.033913	0.022155	0.020665	0.019927
20011004	0.003713	-0.000260	0.011085	-0.002471
20011005	0.007296	0.000417	0.000515	0.001636
20011008	0.004897	-0.007693	-0.001940	-0.008344
20011009	-0.013807	-0.004818	-0.004086	-0.005356
20011010	0.001132	0.023160	0.019419	0.022938
20011011	0.022108	0.017374	0.019492	0.015208
20011012	0.014487	-0.005377	0.000107	-0.005267
20011015	0.011503	-0.000688	0.002547	-0.001530
20011016	-0.001471	0.007845	0.011373	0.006936
20011017	0.010309	-0.019382	-0.006450	-0.018633
20011018	-0.015938	-0.006961	-0.004979	-0.007873
20011019	0.013727	0.004916	0.004694	0.004557
20011022	0.025329	0.014528	0.008013	0.015296
20011023	0.005321	-0.004331	0.000496	-0.004698
20011024	0.026085	0.001009	0.003921	0.000387
20011025	0.019250	0.013803	0.011118	0.013721
20011026	0.004518	0.004247	0.007219	0.004109
20011029	-0.022850	-0.022656	-0.008933	-0.023818
20011030	0.000276	-0.017211	-0.011457	-0.017166
20011031	-0.005338	0.002246	0.010749	-0.000009
20011101	0.016841	0.020692	0.008796	0.022948
20011102	-0.003549	0.002176	-0.000779	0.002860
20011105	0.004292	0.013974	0.008455	0.014386
20011106	0.038374	0.014142	0.007038	0.014526
20011107	-0.001752	-0.001912	0.000713	-0.002735
20011108	-0.000351	0.001070	0.002989	0.002456
20011109	0.002372	0.000937	0.003391	0.001582
20011112	0.006837	-0.000560	0.001351	-0.001767
20011113	0.016019	0.018551	0.013954	0.018563
20011114	-0.020137	0.003489	0.007525	0.001861
20011115	0.003498	0.000043	0.000388	0.000903
20011116	-0.002179	-0.001694	0.006130	-0.003143
20011119	0.004367	0.011673	0.011591	0.010899
20011120	0.003826	-0.008250	-0.004841	-0.007298
20011121	-0.009529	-0.004482	0.000342	-0.004927
20011123	0.008833	0.011704	0.010424	0.011706
20011126	0.008496	0.007422	0.005665	0.006155
20011127	-0.018310	-0.005081	0.001708	-0.006843
20011128	-0.017951	-0.017361	-0.009929	-0.018251
20011129	0.020330	0.011215	0.009191	0.010350
20011130	0.010137	-0.000942	0.001063	-0.000658
20011203	-0.012631	-0.008420	-0.007398	-0.008381
20011204	0.021992	0.014748	0.011957	0.013187
20011205	0.040809	0.023126	0.016936	0.022318
20011206	-0.010379	-0.001086	0.006299	-0.002777
20011207	0.002164	-0.007337	0.001813	-0.007531
20011210	-0.006146	-0.015034	-0.007343	-0.015868
20011211	0.015377	-0.001749	0.002873	-0.002781
20011212	0.013992	0.000533	0.002107	0.000273
20011213	-0.023945	-0.015391	-0.008347	-0.015558
20011214	0.007069	0.003489	0.002313	0.003314
20011217	0.001982	0.010376	0.005081	0.010035
20011218	0.007088	0.008039	0.007067	0.007546
20011219	0.013830	0.003683	-0.002734	0.005810
20011220	-0.009605	-0.009350	-0.008643	-0.008377
20011221	-0.005705	0.006058	0.010192	0.004351
20011224	-0.004508	0.000231	0.003548	-0.000210
20011226	0.007822	0.005232	0.007186	0.004124
20011227	0.008987	0.006922	0.008021	0.006752
20011228	-0.004858	0.004374	0.009319	0.003362
20011231	-0.015785	-0.009727	0.006617	-0.011145
20020102	0.004464	0.003861	0.007918	0.005740
20020103	0.017778	0.009824	0.012917	0.009180
20020104	0.015688	0.006973	0.011262	0.006213
20020107	-0.012341	-0.006549	-0.000112	-0.006499
20020108	0.005240	-0.002452	0.004921	-0.003588
20020109	-0.001684	-0.004265	0.000727	-0.004799
20020110	-0.018877	0.000597	0.000376	0.001221
20020111	-0.014983	-0.008776	-0.003945	-0.009468
20020114	-0.018785	-0.008139	-0.010397	-0.006276
20020115	0.006777	0.005725	0.001003	0.006834
20020116	-0.012200	-0.016276	-0.011005	-0.016245
20020117	0.021295	0.010149	0.006986	0.010030
20020118	-0.047123	-0.010135	-0.006146	-0.009922
20020122	-0.032823	-0.007824	-0.008101	-0.007334
20020123	-0.023529	0.008837	0.007762	0.007925
20020124	0.007600	0.004045	0.005587	0.003519
20020125	0.005151	0.000953	0.000237	0.000998
20020128	-0.010340	0.000098	0.000445	-0.000194
20020129	-0.047619	-0.025348	-0.011386	-0.028613
20020130	0.024757	0.010247	0.003630	0.011748
20020131	0.022170	0.013189	0.009543	0.014934
20020201	0.001020	-0.006436	-0.002154	-0.007078
20020204	-0.011111	-0.023839	-0.016156	-0.024737
20020205	-0.004682	-0.004844	-0.007864	-0.004039
20020206	0.004421	-0.007177	-0.009993	-0.005972
20020207	-0.025509	-0.003570	-0.005935	-0.003083
20020208	0.010394	0.015817	0.011971	0.014859
20020211	0.022764	0.013412	0.007842	0.014340
20020212	-0.007543	-0.003408	-0.000153	-0.003993
20020213	0.014075	0.009552	0.005813	0.009941
20020214	-0.001666	-0.002462	-0.004788	-0.001815
20020215	-0.046343	-0.010283	-0.003774	-0.011017
20020219	-0.032559	-0.018891	-0.014655	-0.018874
20020220	-0.002311	0.012908	0.004968	0.013514
20020221	-0.029504	-0.014495	-0.008789	-0.015510
20020222	0.021477	0.007244	0.003895	0.008224
20020225	-0.001524	0.016479	0.005126	0.017975
20020226	-0.011699	0.001055	0.003447	-0.000045
20020227	0.006999	0.001076	0.002708	0.000460
20020228	0.002964	-0.002919	-0.001050	-0.002847
20020301	0.049939	0.021879	0.012219	0.022634
20020304	0.027956	0.020407	0.015146	0.019491
20020305	-0.002172	-0.004813	0.002754	-0.006673
20020306	0.005962	0.013941	0.012605	0.014510
20020307	-0.024365	-0.003776	0.003764	-0.004498
20020308	0.013306	0.006940	0.008687	0.005849
20020311	0.001427	0.002798	0.004547	0.003393
20020312	0.030977	-0.002865	-0.002666	-0.002294
20020313	-0.012166	-0.009098	-0.003446	-0.009858
20020314	-0.005411	-0.000026	0.003730	-0.000910
20020315	0.001782	0.010226	0.004629	0.011379
20020318	-0.004120	0.001271	0.004768	-0.000523
20020319	0.010719	0.003375	0.002590	0.004067
20020320	-0.018513	-0.014429	-0.005623	-0.015757
20020321	0.012133	0.003157	0.006352	0.001511
20020322	-0.011051	-0.004251	-0.000429	-0.004239
20020325	-0.019318	-0.014354	-0.007031	-0.014651
20020326	-0.006373	0.005793	0.004707	0.005849
20020327	0.004762	0.005501	0.005685	0.005349
20020328	0.005900	0.003005	0.005548	0.002455
20020401	-0.010962	-0.001031	-0.001193	-0.000741
20020402	-0.018569	-0.008666	-0.004700	-0.008530
20020403	-0.009807	-0.009515	-0.005966	-0.009993
20020404	0.008803	0.000926	0.000767	0.000835
20020405	-0.035601	-0.002546	-0.000043	-0.003205
20020408	-0.101182	0.002957	0.002514	0.002280
20020409	0.003775	-0.005545	-0.001593	-0.006656
20020410	0.014475	0.011455	0.008543	0.011335
20020411	-0.054151	-0.021330	-0.010047	-0.023689
20020412	0.016748	0.008230	0.011353	0.006632
20020415	-0.002921	-0.006005	-0.001132	-0.007615
20020416	0.009959	0.021980	0.016456	0.023418
20020417	-0.016125	-0.001978	0.001004	-0.002038
20020418	0.048815	-0.001515	0.003124	-0.001421
20020419	0.000562	0.000706	0.002048	0.000623
20020422	-0.012022	-0.014745	-0.008461	-0.015411
20020423	-0.006824	-0.005247	-0.001445	-0.006201
20020424	-0.009504	-0.006101	-0.002370	-0.007103
20020425	0.002428	-0.001795	-0.002208	-0.001519
20020426	-0.023065	-0.013435	-0.009094	-0.013889
20020429	-0.009680	-0.008783	-0.006308	-0.010099
20020430	-0.001550	0.012132	0.009809	0.010765
20020501	0.006447	0.007540	0.001008	0.008859
20020502	-0.005219	-0.001713	0.000093	-0.001749
20020503	-0.024803	-0.008925	-0.001775	-0.010262
20020506	-0.070677	-0.018276	-0.011319	-0.019340
20020507	0.006579	-0.003726	-0.005558	-0.003021
20020508	0.079739	0.034509	0.019042	0.037504
20020509	-0.030564	-0.013946	-0.008017	-0.014547
20020510	-0.003128	-0.015413	-0.008235	-0.016794
20020513	0.031501	0.017058	0.007366	0.018550
20020514	0.040029	0.020970	0.015261	0.021144
20020515	-0.011465	-0.003353	0.000829	-0.005659
20020516	0.011243	0.003523	-0.000967	0.006562
20020517	0.002809	0.006993	0.003753	0.007612
20020520	-0.014471	-0.011939	-0.005637	-0.013293
20020521	-0.011841	-0.011171	-0.008594	-0.010990
20020522	0.006591	0.003712	-0.002238	0.005686
20020523	0.004167	0.010491	0.007425	0.010184
20020524	-0.014819	-0.011318	-0.004770	-0.012087
20020528	-0.012274	-0.006829	-0.001733	-0.008553
20020529	-0.005848	-0.006580	-0.005691	-0.006412
20020530	0.007966	-0.002332	-0.000976	-0.002810
20020531	-0.021885	0.002109	0.003404	0.002329
20020603	-0.029086	-0.023893	-0.017752	-0.024795
20020604	0.015363	-0.001436	-0.003785	0.000010
20020605	0.015635	0.007668	0.000200	0.008850
20020606	-0.011049	-0.018331	-0.014824	-0.019764
20020607	-0.017073	-0.000232	0.001636	-0.001574
20020610	-0.019157	0.001732	-0.002960	0.003124
20020611	-0.017057	-0.015944	-0.008842	-0.016629
20020612	-0.011127	0.004636	-0.004264	0.006571
20020613	0.012726	-0.010337	-0.006959	-0.010488
20020614	0.007540	-0.000918	0.000334	-0.002268
20020617	0.012735	0.026844	0.014616	0.028691
20020618	-0.015556	0.000335	-0.000402	0.000936
20020619	-0.034106	-0.015507	-0.014483	-0.016536
20020620	-0.024131	-0.012607	-0.003521	-0.013432
20020621	-0.039536	-0.014392	-0.002232	-0.017043
20020624	0.013818	0.001282	-0.005019	0.003619
20020625	-0.015782	-0.015439	-0.007741	-0.016702
20020626	0.021137	-0.003260	-0.008433	-0.002674
20020627	0.026410	0.016344	0.011496	0.017575
20020628	0.001391	0.002100	0.011970	-0.000838
20020701	-0.061111	-0.021973	-0.018510	-0.021378
20020702	0.014497	-0.022417	-0.022557	-0.021225
20020703	0.028142	0.003609	-0.004777	0.006223
20020705	0.042405	0.034444	0.022114	0.036730
20020708	-0.029932	-0.011235	-0.007741	-0.012184
20020709	-0.022861	-0.021883	-0.006818	-0.024719
20020710	-0.013062	-0.029819	-0.016331	-0.033962
20020711	0.009453	0.005019	-0.004136	0.007496
20020712	-0.002881	-0.005821	-0.001544	-0.006448
20020715	0.025863	-0.004889	-0.010128	-0.003755
20020716	-0.028028	-0.014203	-0.000385	-0.018389
20020717	0.024344	0.005975	0.005131	0.005538
20020718	0.019239	-0.025060	-0.013686	-0.027019
20020719	-0.000694	-0.032929	-0.019195	-0.038341
20020722	-0.048611	-0.032117	-0.021154	-0.032922
20020723	-0.021168	-0.029576	-0.031139	-0.027017
20020724	0.037136	0.052341	0.017954	0.057315
20020725	-0.002732	-0.005701	-0.003157	-0.005620
20020726	-0.042538	0.014902	0.007119	0.016884
20020729	0.071988	0.053158	0.034957	0.054078
20020730	0.008570	0.004748	0.005459	0.004249
20020731	-0.019362	0.005613	-0.003660	0.009792
20020801	-0.030540	-0.025856	-0.008909	-0.029574
20020802	-0.005421	-0.022522	-0.017869	-0.023082
20020805	-0.027843	-0.032875	-0.021302	-0.034296
20020806	0.028944	0.030135	0.021542	0.029919
20020807	0.020913	0.016778	0.004274	0.020010
20020808	0.035275	0.029327	0.010702	0.032722
20020809	0.003072	0.003411	0.002451	0.003512
20020812	-0.000835	-0.003854	0.000035	-0.005327
20020813	0.001811	-0.020223	-0.011727	-0.021675
20020814	0.042003	0.035454	0.016210	0.040047
20020815	0.021089	0.011746	0.004772	0.011559
20020816	0.037255	0.000813	0.006803	-0.001591
20020819	0.039572	0.020995	0.011822	0.023633
20020820	-0.014790	-0.012103	-0.004417	-0.013979
20020821	-0.003322	0.013575	0.016576	0.012726
20020822	0.012222	0.012738	0.011882	0.014052
20020823	-0.019393	-0.021590	-0.009216	-0.022686
20020826	-0.012189	0.008395	0.010780	0.007536
20020827	-0.018383	-0.014282	-0.010767	-0.013851
20020828	-0.024371	-0.017672	-0.013288	-0.018132
20020829	0.007363	0.001898	0.003511	-0.000076
20020830	-0.016184	-0.002301	0.002642	-0.001885
20020903	-0.040196	-0.038212	-0.023499	-0.041536
20020904	0.019074	0.017210	0.011731	0.017517
20020905	-0.021023	-0.015448	-0.013083	-0.015950
20020906	0.014131	0.017540	0.014925	0.016800
20020909	0.017760	0.008652	0.000339	0.010113
20020910	0.014765	0.006441	0.002800	0.007331
20020911	-0.018519	0.000671	0.002429	-0.000143
20020912	-0.031402	-0.022891	-0.010854	-0.024784
20020913	0.008766	0.003226	0.002254	0.003270
20020916	-0.002483	-0.000152	-0.006230	0.001450
20020917	-0.007882	-0.018425	-0.012222	-0.019728
20020918	-0.030662	-0.005141	-0.006676	-0.004648
20020919	-0.068296	-0.028746	-0.017938	-0.030065
20020920	-0.013580	0.002183	0.000695	0.002455
20020923	-0.008604	-0.014834	-0.019453	-0.013828
20020924	-0.057125	-0.015065	-0.011324	-0.017284
20020925	0.054561	0.023958	0.015988	0.024863
20020926	-0.015712	0.017229	0.007838	0.018210
20020927	-0.026766	-0.028396	-0.014741	-0.032259
20020930	-0.033963	-0.012031	-0.003513	-0.014600
20021001	0.049048	0.033727	0.008315	0.040010
20021002	-0.025176	-0.022599	-0.011971	-0.023587
20021003	0.006205	-0.011210	-0.006104	-0.010822
20021004	-0.056667	-0.022233	-0.016284	-0.022431
20021007	0.004594	-0.020385	-0.021464	-0.019111
20021008	0.003342	0.014057	-0.002010	0.016898
20021009	-0.034706	-0.027465	-0.024272	-0.027287
20021010	0.045578	0.033889	0.015295	0.034966
20021011	0.110108	0.036808	0.025612	0.039059
20021014	-0.007822	0.006547	0.003361	0.007327
20021015	0.079786	0.045165	0.031362	0.047336
20021016	-0.052278	-0.023013	-0.011603	-0.024113
20021017	0.112481	0.023709	0.025593	0.022302
20021018	0.028393	0.004826	0.002479	0.005903
20021021	0.017508	0.016408	0.010109	0.017334
20021022	-0.014031	-0.011260	-0.005768	-0.010626
20021023	0.001477	0.007431	0.012537	0.006718
20021024	-0.033512	-0.013226	0.001435	-0.015221
20021025	0.034119	0.016336	0.013771	0.017167
20021028	0.026824	-0.007503	0.000284	-0.008266
20021029	0.002351	-0.009318	-0.004004	-0.009076
20021030	0.025150	0.010546	0.012305	0.009704
20021031	0.003432	-0.003721	0.005764	-0.005557
20021101	0.018495	0.017049	0.017765	0.017160
20021104	0.026119	0.008636	0.014831	0.008191
20021105	-0.009939	0.006156	0.002024	0.007761
20021106	0.000122	0.009797	0.015740	0.009144
20021107	-0.031764	-0.021776	-0.010876	-0.022852
20021108	-0.017226	-0.008823	-0.003371	-0.008763
20021111	-0.003866	-0.020450	-0.014164	-0.020732
20021112	0.024065	0.008300	0.008828	0.007715
20021113	0.002527	-0.000289	0.000303	-0.000476
20021114	0.017265	0.024065	0.017255	0.024634
20021115	-0.008796	0.006037	0.002716	0.006149
20021118	-0.010374	-0.009052	-0.001622	-0.010409
20021119	-0.010230	-0.004524	-0.003086	-0.004021
20021120	0.041342	0.018456	0.015659	0.019415
20021121	0.040314	0.021232	0.018407	0.021452
20021122	-0.005536	-0.001959	0.005707	-0.003438
20021125	0.020964	0.003404	0.011775	0.002504
20021126	-0.013225	-0.019729	-0.005681	-0.020978
20021127	0.031037	0.027206	0.021848	0.027986
20021129	-0.008894	-0.002596	0.004977	-0.002727
20021202	0.004372	-0.000056	0.003977	-0.001901
20021203	-0.023940	-0.014827	-0.009906	-0.014745
20021204	-0.017838	-0.003828	-0.004973	-0.003454
20021205	-0.007528	-0.010755	-0.005963	-0.012010
20021206	-0.008909	0.005748	0.002654	0.006266
20021209	-0.033163	-0.021667	-0.018128	-0.022176
20021210	0.015203	0.014144	0.008876	0.013957
20021211	0.007921	0.000959	0.001548	0.000564
20021212	-0.015594	-0.002191	0.001730	-0.003724
20021213	-0.002120	-0.013065	-0.009734	-0.013432
20021216	0.020250	0.021640	0.009171	0.023519
20021217	-0.016050	-0.007770	-0.005430	-0.008139
20021218	-0.014693	-0.013184	-0.012766	-0.013145
20021219	-0.005940	-0.006746	-0.004199	-0.007709
20021220	0.014366	0.011622	0.004411	0.013005
20021223	0.005890	0.002607	0.001974	0.001820
20021224	-0.006230	-0.004799	0.001012	-0.005471
20021226	-0.015797	-0.001637	0.002201	-0.003149
20021227	-0.014522	-0.015069	-0.005237	-0.016029
20021230	-0.014349	0.003493	-0.003508	0.004558
20021231	0.016393	0.001778	0.010114	0.000489
20030102	0.039613	0.030449	0.019650	0.033200
20030103	0.013405	-0.000320	0.002080	-0.000484
20030106	0.023760	0.020190	0.013205	0.022474
20030107	0.028831	-0.006526	-0.001248	-0.006545
20030108	-0.021046	-0.013261	-0.006641	-0.014086
20030109	0.033377	0.018150	0.013169	0.019397
20030110	0.007816	0.000583	0.004003	-0.000011
20030113	-0.001939	-0.001116	0.001845	-0.001412
20030114	0.012227	0.005335	0.007405	0.005830
20030115	-0.011176	-0.012338	-0.002847	-0.014426
20030116	-0.017582	-0.002897	0.000278	-0.003942
20030117	-0.055200	-0.013852	-0.009388	-0.014017
20030121	-0.009348	-0.015337	-0.007848	-0.015702
20030122	-0.010430	-0.008956	-0.003619	-0.010432
20030123	0.016939	0.010003	0.006407	0.010224
20030124	-0.025416	-0.026122	-0.013736	-0.029233
20030127	-0.007216	-0.016344	-0.014203	-0.016160
20030128	0.021551	0.011880	0.007776	0.013050
20030129	0.002621	0.006295	0.002176	0.006779
20030130	-0.025149	-0.020064	-0.010819	-0.022849
20030131	-0.001277	0.012650	0.007724	0.013130
20030203	-0.000256	0.003556	-0.001581	0.005399
20030204	-0.013942	-0.012520	-0.005435	-0.014088
20030205	0.002205	-0.004542	-0.001873	-0.005435
20030206	0.005177	-0.006262	-0.004201	-0.006449
20030207	-0.005290	-0.010233	-0.008207	-0.010094
20030210	0.010506	0.006071	0.002065	0.007569
20030211	-0.006674	-0.006151	-0.002376	-0.008098
20030212	-0.011500	-0.012213	-0.009056	-0.012687
20030213	-0.008366	-0.001802	-0.005069	-0.001600
20030214	0.020960	0.018233	0.007774	0.021435
20030218	0.024274	0.019303	0.012795	0.019500
20030219	0.002269	-0.006955	-0.004330	-0.007096
20030220	-0.005911	-0.007029	0.000068	-0.009501
20030221	0.011513	0.012355	0.007663	0.013224
20030224	-0.017386	-0.016709	-0.009060	-0.018381
20030225	0.006492	0.006276	0.001183	0.007195
20030226	-0.021121	-0.011328	-0.005578	-0.013141
20030227	-0.001550	0.011219	0.006534	0.011758
20030228	0.008670	0.004284	0.002400	0.004622
20030303	-0.007954	-0.006378	-0.002279	-0.007537
20030304	-0.008147	-0.013830	-0.007087	-0.015357
20030305	0.013429	0.007479	-0.000908	0.009562
20030306	-0.008491	-0.008129	-0.005656	-0.009339
20030307	0.010769	0.006948	-0.000818	0.008259
20030310	-0.028241	-0.022850	-0.013407	-0.025830
20030311	-0.004623	-0.007918	-0.003246	-0.008359
20030312	-0.002256	0.002219	-0.002819	0.004321
20030313	0.043496	0.032064	0.018382	0.034457
20030314	0.007011	0.001452	0.001858	0.001647
20030317	0.043797	0.032611	0.017443	0.035427
20030318	0.000121	0.004914	0.006423	0.004242
20030319	-0.005699	0.006767	0.003193	0.008737
20030320	0.002439	0.003057	0.004272	0.001888
20030321	0.032847	0.021169	0.012870	0.022977
20030324	-0.031213	-0.032834	-0.018122	-0.035231
20030325	0.014590	0.011783	0.009332	0.012161
20030326	-0.022768	-0.004861	-0.002183	-0.005476
20030327	-0.001226	-0.000748	0.002096	-0.001644
20030328	-0.007366	-0.004278	0.001637	-0.005780
20030331	-0.029932	-0.015737	-0.004040	-0.017742
20030401	0.003825	0.010752	0.005803	0.012144
20030402	0.034675	0.024910	0.015608	0.026116
20030403	0.005524	-0.004766	0.001672	-0.005052
20030404	-0.013674	0.001565	0.001335	0.002738
20030407	-0.003961	0.002207	0.006788	0.001229
20030408	-0.004971	-0.001734	-0.002761	-0.001864
20030409	-0.016985	-0.011707	-0.002265	-0.014004
20030410	0.003811	0.005247	0.001808	0.006455
20030411	-0.003291	-0.002869	-0.000026	-0.003763
20030414	0.016762	0.017892	0.010061	0.019498
20030415	0.033970	0.006343	0.005279	0.006303
20030416	0.001087	-0.010233	-0.001028	-0.012236
20030417	0.016651	0.015188	0.012428	0.015536
20030421	-0.010681	-0.000386	0.004999	-0.001757
20030422	0.027231	0.020180	0.012474	0.021704
20030423	0.001401	0.008321	0.009150	0.008394
20030424	-0.006414	-0.008322	-0.001952	-0.008259
20030425	-0.015493	-0.012579	-0.003923	-0.013846
20030428	0.014783	0.016854	0.012453	0.017835
20030429	0.006344	0.003243	0.005032	0.003279
20030430	-0.008872	0.000715	0.007256	-0.001002
20030501	0.011661	0.000254	0.003821	-0.000676
20030502	0.019560	0.014884	0.016049	0.015039
20030505	-0.011990	-0.000866	0.008763	-0.003795
20030506	0.011443	0.008635	0.008582	0.008461
20030507	-0.007656	-0.004809	0.000447	-0.005105
20030508	-0.007268	-0.009293	-0.003033	-0.010058
20030509	0.017432	0.013520	0.012392	0.014278
20030512	0.016562	0.012279	0.011639	0.012535
20030513	0.011011	-0.001880	0.003896	-0.002973
20030514	-0.014225	-0.001452	0.005048	-0.003205
20030515	0.013529	0.006902	0.007443	0.007868
20030516	-0.010122	-0.002009	-0.001224	-0.002504
20030519	-0.028543	-0.022018	-0.010426	-0.024918
20030520	-0.007866	-0.000303	-0.000089	-0.001129
20030521	0.004780	0.003956	0.003873	0.004012
20030522	-0.001160	0.009078	0.008584	0.009151
20030523	-0.009526	0.002715	0.007249	0.001449
20030527	0.028501	0.018613	0.015815	0.019567
20030528	-0.001368	0.001873	0.006603	0.001829
20030529	-0.002398	-0.002384	0.006375	-0.003756
20030530	0.007784	0.014911	0.015390	0.014690
20030602	-0.008065	0.004387	0.006590	0.003539
20030603	-0.040192	0.003594	0.003286	0.004716
20030604	0.005130	0.015284	0.016344	0.015110
20030605	-0.027893	0.005793	0.010643	0.003954
20030606	-0.022589	-0.003347	0.000103	-0.002404
20030609	0.024360	-0.012582	-0.007604	-0.011977
20030610	-0.003537	0.009568	0.008610	0.009130
20030611	0.027659	0.013386	0.010952	0.012835
20030612	-0.000238	0.001627	0.004598	0.001033
20030613	-0.014294	-0.009962	-0.007079	-0.009915
20030616	0.021148	0.020518	0.011857	0.022385
20030617	-0.002367	0.001213	0.004297	0.000910
20030618	0.004745	-0.001687	0.001248	-0.001552
20030619	-0.001771	-0.014227	-0.006852	-0.015236
20030620	0.004376	-0.000029	-0.000009	0.000995
20030623	-0.020490	-0.014824	-0.014388	-0.014111
20030624	0.005410	0.001761	0.001420	0.001834
20030625	-0.013631	-0.005037	0.002592	-0.008267
20030626	0.022548	0.010578	0.007697	0.010776
20030627	-0.011025	-0.007562	-0.000192	-0.009738
20030630	-0.011029	-0.001249	0.000404	-0.001762
20030701	0.013212	0.006772	0.003256	0.008025
20030702	0.013758	0.012667	0.016164	0.011646
20030703	-0.009323	-0.006428	-0.001650	-0.008111
20030707	0.025491	0.017828	0.015419	0.018992
20030708	0.001859	0.004625	0.010532	0.003405
20030709	-0.009043	-0.003125	0.007287	-0.005586
20030710	-0.016848	-0.013118	-0.006726	-0.013480
20030711	0.010234	0.008942	0.008204	0.009548
20030714	0.006243	0.007312	0.009623	0.005731
20030715	0.011941	-0.004228	-0.002720	-0.003427
20030716	0.003471	-0.006037	-0.002466	-0.006417
20030717	-0.039313	-0.014488	-0.017620	-0.012344
20030718	0.004680	0.010646	0.006940	0.011806
20030721	-0.014572	-0.013140	-0.007817	-0.014618
20030722	-0.007879	0.009219	0.007835	0.009512
20030723	0.005498	0.002131	0.003378	0.000506
20030724	-0.009599	-0.005789	-0.000209	-0.007091
20030725	0.025028	0.014815	0.006072	0.017400
20030728	-0.012089	-0.000093	0.005780	-0.002163
20030729	-0.008965	-0.005694	0.000195	-0.007265
20030730	-0.010269	-0.002029	-0.002190	-0.001809
20030731	0.003582	0.002944	0.004928	0.002856
20030801	0.000246	-0.009931	-0.008219	-0.010259
20030804	-0.001723	0.000622	-0.002816	0.002724
20030805	-0.015777	-0.015906	-0.007774	-0.017663
20030806	0.000751	0.000033	-0.004450	0.001678
20030807	0.011787	0.005842	-0.000407	0.007280
20030808	0.002355	0.003425	0.001690	0.003562
20030811	0.001731	0.004928	0.006635	0.003069
20030812	0.006048	0.010296	0.009272	0.009953
20030813	-0.003803	-0.004409	0.002129	-0.006382
20030814	0.004434	0.005473	0.005284	0.006585
20030815	0.002820	0.001104	0.001892	0.000162
20030818	0.021152	0.009736	0.010435	0.009155
20030819	-0.003951	0.004362	0.008200	0.002611
20030820	-0.001683	-0.001198	0.002386	-0.002045
20030821	-0.002408	0.004282	0.009154	0.002969
20030822	0.001448	-0.010078	-0.006403	-0.010177
20030825	-0.012173	-0.000857	-0.002039	0.000655
20030826	0.006589	0.003082	0.002715	0.003039
20030827	-0.006061	0.002066	0.006870	0.000060
20030828	-0.001219	0.007009	0.008639	0.006069
20030829	0.001343	0.005242	0.006835	0.005155
20030902	0.045726	0.013283	0.013013	0.013869
20030903	0.006646	0.004638	0.006407	0.004188
20030904	0.018302	0.002507	0.006029	0.001656
20030905	-0.010920	-0.005384	-0.000213	-0.006401
20030908	0.024727	0.010330	0.010898	0.010035
20030909	0.003591	-0.007521	-0.002093	-0.008210
20030910	-0.017669	-0.013316	-0.012455	-0.011973
20030911	0.000911	0.005892	0.007928	0.005441
20030912	0.008872	0.002414	0.004029	0.002174
20030915	-0.002368	-0.003400	0.000571	-0.003750
20030916	0.020341	0.013475	0.010951	0.014298
20030917	0.003766	-0.002286	0.002349	-0.003255
20030918	0.015116	0.011918	0.008092	0.013266
20030919	0.013913	-0.001435	0.003458	-0.003155
20030922	-0.020262	-0.012242	-0.005914	-0.013008
20030923	-0.000547	0.006259	0.007727	0.006071
20030924	-0.021239	-0.017651	-0.009986	-0.019096
20030925	0.000112	-0.008071	-0.013232	-0.006053
20030926	-0.004026	-0.008385	-0.013085	-0.006399
20030929	0.004492	0.009708	0.007159	0.009761
20030930	-0.012521	-0.009058	-0.003590	-0.010541
20031001	0.022869	0.020891	0.015301	0.022340
20031002	-0.002988	0.003324	0.004592	0.001984
20031003	0.006217	0.009708	0.009749	0.009419
20031006	0.005958	0.005168	0.007322	0.004370
20031007	0.005703	0.004997	0.006260	0.004737
20031008	0.010469	-0.004390	-0.001340	-0.005263
20031009	-0.002266	0.005322	0.005946	0.004788
20031010	0.002380	0.000141	0.001437	-0.000645
20031013	0.005719	0.007718	0.010423	0.007023
20031014	-0.005150	0.004394	0.006228	0.003951
20031015	0.000216	-0.003328	-0.002103	-0.002592
20031016	-0.037309	0.003648	0.004563	0.003162
20031017	-0.000560	-0.010802	-0.007540	-0.010237
20031020	-0.002578	0.003715	0.001809	0.005157
20031021	-0.000787	0.002754	0.004343	0.001292
20031022	-0.005285	-0.014452	-0.011672	-0.014980
20031023	-0.003504	0.001168	-0.003985	0.003310
20031024	0.003063	-0.004246	-0.003693	-0.004701
20031027	0.001131	0.004132	0.008859	0.002158
